"first_name","last_name","amount"
"Jane","Bennett","0.99"
"Jane","Bennett","2.99"
"Jane","Bennett","7.99"
"Jane","Bennett","6.99"
"Jane","Bennett","1.99"
"Jane","Bennett","9.99"
"Jane","Bennett","4.99"
"Jane","Bennett","2.99"
"Jane","Bennett","0.99"
"Jane","Bennett","0.99"
"Jane","Bennett","2.99"
"Jane","Bennett","3.99"
"Jane","Bennett","0.99"
"Jane","Bennett","4.99"
"Jane","Bennett","0.99"
"Jane","Bennett","4.99"
"Regina","Berry","4.99"
"Regina","Berry","0.99"
"Regina","Berry","0.99"
"Regina","Berry","10.99"
"Regina","Berry","1.99"
"Regina","Berry","6.99"
"Regina","Berry","2.99"
"Regina","Berry","8.99"
"Regina","Berry","4.99"
"Regina","Berry","0.99"
"Regina","Berry","2.99"
"Regina","Berry","3.99"
"Regina","Berry","2.99"
"Regina","Berry","2.99"
"Regina","Berry","2.99"
"Regina","Berry","5.99"
"Regina","Berry","5.99"
"Regina","Berry","2.99"
"Regina","Berry","0.99"
"Regina","Berry","5.99"
"Regina","Berry","5.99"
"Regina","Berry","0.99"
"Regina","Berry","3.99"
"Regina","Berry","1.99"
"Regina","Berry","1.99"
"Regina","Berry","6.99"
"Regina","Berry","1.99"
"Regina","Berry","4.99"
"Regina","Berry","4.99"
"Regina","Berry","6.99"
"Regina","Berry","4.99"
"Regina","Berry","0.99"
"Charlie","Bess","2.99"
"Charlie","Bess","4.99"
"Charlie","Bess","7.99"
"Charlie","Bess","3.99"
"Charlie","Bess","5.99"
"Charlie","Bess","4.99"
"Charlie","Bess","5.99"
"Charlie","Bess","0.99"
"Charlie","Bess","3.99"
"Charlie","Bess","2.99"
"Charlie","Bess","4.99"
"Charlie","Bess","2.99"
"Charlie","Bess","2.99"
"Charlie","Bess","7.99"
"Charlie","Bess","7.99"
"Charlie","Bess","2.99"
"Charlie","Bess","0.99"
"Charlie","Bess","1.99"
"Charlie","Bess","5.99"
"Charlie","Bess","5.99"
"Charlie","Bess","9.99"
"Charlie","Bess","4.99"
"Charlie","Bess","4.99"
"Charlie","Bess","0.99"
"Miguel","Betancourt","5.99"
"Miguel","Betancourt","7.99"
"Miguel","Betancourt","0.99"
"Miguel","Betancourt","3.99"
"Miguel","Betancourt","5.99"
"Miguel","Betancourt","8.99"
"Miguel","Betancourt","9.99"
"Miguel","Betancourt","2.99"
"Miguel","Betancourt","2.99"
"Miguel","Betancourt","3.99"
"Miguel","Betancourt","3.99"
"Miguel","Betancourt","3.99"
"Miguel","Betancourt","2.99"
"Miguel","Betancourt","9.99"
"Miguel","Betancourt","4.99"
"Miguel","Betancourt","5.99"
"Miguel","Betancourt","6.99"
"Miguel","Betancourt","0.99"
"Miguel","Betancourt","2.99"
"Miguel","Betancourt","1.99"
"Miguel","Betancourt","2.99"
"Miguel","Betancourt","2.99"
"Miguel","Betancourt","2.99"
"Miguel","Betancourt","4.99"
"Miguel","Betancourt","10.99"
"Miguel","Betancourt","3.98"
"Miguel","Betancourt","0.00"
"Henry","Billingsley","3.99"
"Henry","Billingsley","4.99"
"Henry","Billingsley","0.99"
"Henry","Billingsley","5.99"
"Henry","Billingsley","5.99"
"Henry","Billingsley","4.99"
"Henry","Billingsley","3.99"
"Henry","Billingsley","0.99"
"Henry","Billingsley","0.99"
"Henry","Billingsley","2.99"
"Henry","Billingsley","5.99"
"Henry","Billingsley","3.99"
"Henry","Billingsley","5.99"
"Henry","Billingsley","4.99"
"Henry","Billingsley","2.99"
"Henry","Billingsley","4.99"
"Agnes","Bishop","2.99"
"Agnes","Bishop","6.99"
"Agnes","Bishop","4.99"
"Agnes","Bishop","5.99"
"Agnes","Bishop","6.99"
"Agnes","Bishop","2.99"
"Agnes","Bishop","2.99"
"Agnes","Bishop","4.99"
"Agnes","Bishop","4.99"
"Agnes","Bishop","4.99"
"Agnes","Bishop","0.99"
"Agnes","Bishop","2.99"
"Agnes","Bishop","2.99"
"Agnes","Bishop","3.99"
"Agnes","Bishop","4.99"
"Agnes","Bishop","2.99"
"Agnes","Bishop","4.99"
"Agnes","Bishop","0.99"
"Agnes","Bishop","2.99"
"Agnes","Bishop","6.99"
"Agnes","Bishop","2.99"
"Valerie","Black","2.99"
"Valerie","Black","2.99"
"Valerie","Black","6.99"
"Valerie","Black","4.99"
"Valerie","Black","5.99"
"Valerie","Black","7.99"
"Valerie","Black","0.99"
"Valerie","Black","7.99"
"Valerie","Black","0.99"
"Valerie","Black","2.99"
"Valerie","Black","4.99"
"Valerie","Black","3.99"
"Valerie","Black","4.99"
"Valerie","Black","2.99"
"Valerie","Black","2.99"
"Valerie","Black","6.99"
"Valerie","Black","3.99"
"Valerie","Black","0.99"
"Valerie","Black","2.99"
"Valerie","Black","10.99"
"Valerie","Black","4.99"
"Valerie","Black","5.99"
"Valerie","Black","4.99"
"Valerie","Black","6.99"
"Valerie","Black","2.99"
"Derek","Blakely","5.99"
"Derek","Blakely","4.99"
"Derek","Blakely","2.99"
"Derek","Blakely","0.99"
"Derek","Blakely","0.99"
"Derek","Blakely","2.99"
"Derek","Blakely","2.99"
"Derek","Blakely","2.99"
"Derek","Blakely","4.99"
"Derek","Blakely","4.99"
"Derek","Blakely","2.99"
"Derek","Blakely","4.99"
"Derek","Blakely","6.99"
"Derek","Blakely","2.99"
"Derek","Blakely","2.99"
"Derek","Blakely","7.99"
"Derek","Blakely","0.99"
"Derek","Blakely","2.99"
"Derek","Blakely","0.99"
"Derek","Blakely","2.99"
"Derek","Blakely","2.99"
"Derek","Blakely","2.99"
"Derek","Blakely","0.99"
"Derek","Blakely","0.99"
"Derek","Blakely","4.99"
"Derek","Blakely","0.99"
"Derek","Blakely","4.99"
"Mathew","Bolin","3.99"
"Mathew","Bolin","0.99"
"Mathew","Bolin","4.99"
"Mathew","Bolin","3.99"
"Mathew","Bolin","2.99"
"Mathew","Bolin","2.99"
"Mathew","Bolin","5.99"
"Mathew","Bolin","2.99"
"Mathew","Bolin","2.99"
"Mathew","Bolin","0.99"
"Mathew","Bolin","4.99"
"Mathew","Bolin","7.99"
"Mathew","Bolin","2.99"
"Mathew","Bolin","5.99"
"Mathew","Bolin","2.99"
"Mathew","Bolin","6.99"
"Mathew","Bolin","5.99"
"Mathew","Bolin","0.99"
"Mathew","Bolin","7.99"
"Mathew","Bolin","4.99"
"Don","Bone","4.99"
"Don","Bone","2.99"
"Don","Bone","6.99"
"Don","Bone","4.99"
"Don","Bone","4.99"
"Don","Bone","4.99"
"Don","Bone","6.99"
"Don","Bone","4.99"
"Don","Bone","5.99"
"Don","Bone","6.99"
"Don","Bone","0.99"
"Don","Bone","7.99"
"Don","Bone","0.99"
"Don","Bone","8.99"
"Don","Bone","5.99"
"Don","Bone","0.99"
"Don","Bone","4.99"
"Don","Bone","4.99"
"Don","Bone","4.99"
"Don","Bone","5.99"
"Don","Bone","2.99"
"Don","Bone","4.99"
"Don","Bone","3.99"
"Leon","Bostic","0.99"
"Leon","Bostic","10.99"
"Leon","Bostic","1.99"
"Leon","Bostic","2.99"
"Leon","Bostic","5.99"
"Leon","Bostic","4.99"
"Leon","Bostic","0.99"
"Leon","Bostic","8.99"
"Leon","Bostic","3.99"
"Leon","Bostic","5.99"
"Leon","Bostic","0.99"
"Leon","Bostic","3.99"
"Leon","Bostic","2.99"
"Leon","Bostic","4.99"
"Leon","Bostic","7.99"
"Leon","Bostic","3.99"
"Leon","Bostic","4.99"
"Leon","Bostic","5.99"
"Leon","Bostic","6.99"
"Leon","Bostic","3.99"
"Leon","Bostic","2.99"
"Bobby","Boudreau","3.99"
"Bobby","Boudreau","1.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","4.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","0.99"
"Bobby","Boudreau","0.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","4.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","8.99"
"Bobby","Boudreau","0.99"
"Bobby","Boudreau","0.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","4.99"
"Bobby","Boudreau","4.99"
"Bobby","Boudreau","4.99"
"Bobby","Boudreau","0.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","0.99"
"Bobby","Boudreau","0.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","4.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","0.99"
"Bobby","Boudreau","0.99"
"Bobby","Boudreau","4.99"
"Bobby","Boudreau","2.99"
"Bobby","Boudreau","4.99"
"Derrick","Bourque","3.99"
"Derrick","Bourque","0.99"
"Derrick","Bourque","4.99"
"Derrick","Bourque","2.99"
"Derrick","Bourque","4.99"
"Derrick","Bourque","9.99"
"Derrick","Bourque","6.99"
"Derrick","Bourque","4.99"
"Derrick","Bourque","5.99"
"Derrick","Bourque","0.99"
"Derrick","Bourque","7.99"
"Derrick","Bourque","5.99"
"Derrick","Bourque","4.99"
"Derrick","Bourque","4.99"
"Derrick","Bourque","2.99"
"Derrick","Bourque","0.99"
"Derrick","Bourque","0.99"
"Derrick","Bourque","6.99"
"Derrick","Bourque","3.99"
"Derrick","Bourque","0.99"
"Clifford","Bowens","0.99"
"Clifford","Bowens","2.99"
"Clifford","Bowens","4.99"
"Clifford","Bowens","4.99"
"Clifford","Bowens","2.99"
"Clifford","Bowens","5.99"
"Clifford","Bowens","0.99"
"Clifford","Bowens","5.99"
"Clifford","Bowens","0.99"
"Clifford","Bowens","2.99"
"Clifford","Bowens","0.99"
"Clifford","Bowens","4.99"
"Clifford","Bowens","5.99"
"Clifford","Bowens","2.99"
"Clifford","Bowens","4.99"
"Clifford","Bowens","4.99"
"Clifford","Bowens","4.99"
"Clifford","Bowens","6.99"
"Clifford","Bowens","4.99"
"Clifford","Bowens","0.99"
"Clifford","Bowens","2.99"
"Clifford","Bowens","0.99"
"Clifford","Bowens","1.99"
"Clifford","Bowens","8.99"
"Clifford","Bowens","4.99"
"Clifford","Bowens","5.99"
"Clifford","Bowens","6.99"
"Caroline","Bowman","3.99"
"Caroline","Bowman","0.99"
"Caroline","Bowman","4.99"
"Caroline","Bowman","0.99"
"Caroline","Bowman","0.99"
"Caroline","Bowman","0.99"
"Caroline","Bowman","5.99"
"Caroline","Bowman","0.99"
"Caroline","Bowman","4.99"
"Caroline","Bowman","0.99"
"Caroline","Bowman","2.99"
"Caroline","Bowman","2.99"
"Caroline","Bowman","5.99"
"Byron","Box","4.99"
"Byron","Box","5.99"
"Byron","Box","1.99"
"Byron","Box","7.99"
"Byron","Box","0.99"
"Byron","Box","2.99"
"Byron","Box","0.99"
"Byron","Box","5.99"
"Byron","Box","1.99"
"Byron","Box","1.99"
"Byron","Box","6.99"
"Byron","Box","0.99"
"Byron","Box","2.99"
"Byron","Box","0.99"
"Byron","Box","2.99"
"Byron","Box","4.99"
"Byron","Box","0.99"
"Byron","Box","0.99"
"Byron","Box","2.99"
"Byron","Box","5.99"
"Byron","Box","9.99"
"Byron","Box","2.99"
"Byron","Box","7.99"
"Byron","Box","4.99"
"Byron","Box","10.99"
"Byron","Box","4.99"
"Byron","Box","2.99"
"Byron","Box","5.99"
"Emma","Boyd","9.99"
"Emma","Boyd","0.99"
"Emma","Boyd","0.99"
"Emma","Boyd","5.99"
"Emma","Boyd","6.99"
"Emma","Boyd","3.99"
"Emma","Boyd","4.99"
"Emma","Boyd","4.99"
"Emma","Boyd","7.99"
"Emma","Boyd","2.99"
"Emma","Boyd","2.99"
"Emma","Boyd","2.99"
"Emma","Boyd","2.99"
"Emma","Boyd","4.99"
"Emma","Boyd","2.99"
"Emma","Boyd","0.99"
"Emma","Boyd","2.99"
"Emma","Boyd","4.99"
"Emma","Boyd","1.99"
"Ana","Bradley","2.99"
"Ana","Bradley","5.99"
"Ana","Bradley","5.99"
"Ana","Bradley","4.99"
"Ana","Bradley","4.99"
"Ana","Bradley","6.99"
"Ana","Bradley","2.99"
"Ana","Bradley","4.99"
"Ana","Bradley","6.99"
"Ana","Bradley","4.99"
"Ana","Bradley","7.99"
"Ana","Bradley","0.99"
"Ana","Bradley","2.99"
"Ana","Bradley","2.99"
"Ana","Bradley","4.99"
"Ana","Bradley","4.99"
"Ana","Bradley","2.99"
"Ana","Bradley","3.99"
"Ana","Bradley","2.99"
"Ana","Bradley","4.99"
"Ana","Bradley","6.99"
"Ana","Bradley","4.99"
"Ana","Bradley","4.99"
"Ana","Bradley","8.99"
"Ana","Bradley","0.99"
"Ana","Bradley","4.99"
"Ana","Bradley","5.99"
"Ana","Bradley","9.99"
"Ana","Bradley","4.99"
"Ana","Bradley","5.99"
"Ana","Bradley","8.99"
"Ana","Bradley","4.99"
"Ana","Bradley","2.99"
"Ted","Breaux","5.99"
"Ted","Breaux","4.99"
"Ted","Breaux","4.99"
"Ted","Breaux","2.99"
"Ted","Breaux","3.99"
"Ted","Breaux","5.99"
"Ted","Breaux","4.99"
"Ted","Breaux","5.99"
"Ted","Breaux","1.99"
"Ted","Breaux","4.99"
"Ted","Breaux","2.99"
"Ted","Breaux","0.99"
"Ted","Breaux","6.99"
"Ted","Breaux","4.99"
"Ted","Breaux","8.99"
"Ted","Breaux","4.99"
"Ted","Breaux","2.99"
"Ted","Breaux","2.99"
"Ted","Breaux","2.99"
"Ted","Breaux","0.99"
"Ted","Breaux","0.99"
"Ted","Breaux","0.99"
"Ted","Breaux","0.99"
"Ted","Breaux","0.99"
"Ted","Breaux","4.99"
"Ted","Breaux","4.99"
"Ted","Breaux","8.99"
"Vickie","Brewer","6.99"
"Vickie","Brewer","7.99"
"Vickie","Brewer","2.99"
"Vickie","Brewer","7.99"
"Vickie","Brewer","0.99"
"Vickie","Brewer","3.99"
"Vickie","Brewer","4.99"
"Vickie","Brewer","2.99"
"Vickie","Brewer","2.99"
"Vickie","Brewer","6.99"
"Vickie","Brewer","0.99"
"Vickie","Brewer","2.99"
"Vickie","Brewer","4.99"
"Vickie","Brewer","4.99"
"Vickie","Brewer","3.99"
"Vickie","Brewer","2.99"
"Vickie","Brewer","2.99"
"Vickie","Brewer","2.99"
"Vickie","Brewer","6.99"
"Vickie","Brewer","8.99"
"Vickie","Brewer","2.99"
"Vickie","Brewer","0.99"
"Vickie","Brewer","2.99"
"Vickie","Brewer","0.99"
"Vickie","Brewer","0.99"
"Russell","Brinson","3.99"
"Russell","Brinson","2.99"
"Russell","Brinson","3.99"
"Russell","Brinson","2.99"
"Russell","Brinson","4.99"
"Russell","Brinson","1.99"
"Russell","Brinson","1.99"
"Russell","Brinson","4.99"
"Russell","Brinson","1.99"
"Russell","Brinson","3.99"
"Russell","Brinson","0.99"
"Russell","Brinson","0.99"
"Russell","Brinson","3.99"
"Russell","Brinson","6.99"
"Russell","Brinson","6.99"
"Russell","Brinson","1.99"
"Russell","Brinson","5.99"
"Russell","Brinson","2.99"
"Russell","Brinson","2.99"
"Russell","Brinson","2.99"
"Russell","Brinson","2.99"
"Russell","Brinson","2.99"
"Russell","Brinson","4.99"
"Russell","Brinson","2.99"
"Russell","Brinson","4.99"
"Russell","Brinson","0.99"
"Russell","Brinson","8.99"
"Russell","Brinson","2.99"
"Russell","Brinson","0.99"
"Russell","Brinson","2.99"
"Russell","Brinson","2.99"
"Russell","Brinson","3.99"
"Russell","Brinson","0.99"
"Russell","Brinson","6.99"
"Russell","Brinson","10.99"
"Beverly","Brooks","0.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","0.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","3.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","0.99"
"Beverly","Brooks","2.99"
"Beverly","Brooks","2.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","9.99"
"Beverly","Brooks","2.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","4.99"
"Beverly","Brooks","2.99"
"Beverly","Brooks","2.99"
"Beverly","Brooks","2.99"
"Chris","Brothers","4.99"
"Chris","Brothers","4.99"
"Chris","Brothers","0.99"
"Chris","Brothers","0.99"
"Chris","Brothers","4.99"
"Chris","Brothers","4.99"
"Chris","Brothers","9.99"
"Chris","Brothers","0.99"
"Chris","Brothers","0.99"
"Chris","Brothers","0.99"
"Chris","Brothers","6.99"
"Chris","Brothers","2.99"
"Chris","Brothers","6.99"
"Chris","Brothers","4.99"
"Chris","Brothers","4.99"
"Chris","Brothers","4.99"
"Chris","Brothers","3.99"
"Chris","Brothers","0.99"
"Chris","Brothers","0.99"
"Chris","Brothers","4.99"
"Elizabeth","Brown","3.99"
"Elizabeth","Brown","2.99"
"Elizabeth","Brown","4.99"
"Elizabeth","Brown","2.99"
"Elizabeth","Brown","4.99"
"Elizabeth","Brown","4.99"
"Elizabeth","Brown","0.99"
"Elizabeth","Brown","4.99"
"Elizabeth","Brown","4.99"
"Elizabeth","Brown","3.99"
"Elizabeth","Brown","9.99"
"Elizabeth","Brown","2.99"
"Elizabeth","Brown","1.99"
"Elizabeth","Brown","0.99"
"Elizabeth","Brown","6.99"
"Elizabeth","Brown","6.99"
"Elizabeth","Brown","2.99"
"Elizabeth","Brown","0.99"
"Elizabeth","Brown","4.99"
"Elizabeth","Brown","2.99"
"Elizabeth","Brown","4.99"
"Elizabeth","Brown","5.99"
"Elizabeth","Brown","1.99"
"Elizabeth","Brown","0.99"
"Elizabeth","Brown","8.99"
"Elizabeth","Brown","3.99"
"Elizabeth","Brown","4.99"
"Elizabeth","Brown","0.99"
"Elizabeth","Brown","0.99"
"Elizabeth","Brown","3.99"
"Elizabeth","Brown","2.99"
"Elizabeth","Brown","1.99"
"Elizabeth","Brown","4.99"
"Elizabeth","Brown","3.99"
"Elizabeth","Brown","0.99"
"Guy","Brownlee","6.99"
"Guy","Brownlee","3.99"
"Guy","Brownlee","4.99"
"Guy","Brownlee","2.99"
"Guy","Brownlee","9.99"
"Guy","Brownlee","10.99"
"Guy","Brownlee","2.99"
"Guy","Brownlee","0.99"
"Guy","Brownlee","4.99"
"Guy","Brownlee","2.99"
"Guy","Brownlee","4.99"
"Guy","Brownlee","10.99"
"Guy","Brownlee","2.99"
"Guy","Brownlee","4.99"
"Guy","Brownlee","6.99"
"Guy","Brownlee","4.99"
"Guy","Brownlee","9.99"
"Guy","Brownlee","0.99"
"Guy","Brownlee","4.99"
"Guy","Brownlee","4.99"
"Guy","Brownlee","4.99"
"Guy","Brownlee","2.99"
"Guy","Brownlee","0.99"
"Guy","Brownlee","2.99"
"Guy","Brownlee","6.99"
"Guy","Brownlee","2.99"
"Guy","Brownlee","8.99"
"Guy","Brownlee","2.99"
"Guy","Brownlee","0.99"
"Guy","Brownlee","4.99"
"Guy","Brownlee","2.99"
"Paula","Bryant","2.99"
"Paula","Bryant","1.99"
"Paula","Bryant","2.99"
"Paula","Bryant","0.99"
"Paula","Bryant","0.99"
"Paula","Bryant","5.99"
"Paula","Bryant","7.99"
"Paula","Bryant","4.99"
"Paula","Bryant","1.99"
"Paula","Bryant","4.99"
"Paula","Bryant","5.99"
"Paula","Bryant","5.99"
"Paula","Bryant","4.99"
"Paula","Bryant","6.99"
"Paula","Bryant","6.99"
"Paula","Bryant","4.99"
"Paula","Bryant","0.99"
"Clinton","Buford","2.99"
"Clinton","Buford","2.99"
"Clinton","Buford","8.99"
"Clinton","Buford","8.99"
"Clinton","Buford","4.99"
"Clinton","Buford","4.99"
"Clinton","Buford","4.99"
"Clinton","Buford","0.99"
"Clinton","Buford","0.99"
"Clinton","Buford","2.99"
"Clinton","Buford","8.99"
"Clinton","Buford","0.99"
"Clinton","Buford","0.99"
"Clinton","Buford","2.99"
"Clinton","Buford","5.99"
"Clinton","Buford","2.99"
"Clinton","Buford","4.99"
"Clinton","Buford","0.99"
"Clinton","Buford","2.99"
"Clinton","Buford","4.99"
"Clinton","Buford","4.99"
"Clinton","Buford","4.99"
"Clinton","Buford","2.99"
"Clinton","Buford","4.99"
"Wesley","Bull","0.99"
"Wesley","Bull","9.99"
"Wesley","Bull","4.99"
"Wesley","Bull","4.99"
"Wesley","Bull","2.99"
"Wesley","Bull","2.99"
"Wesley","Bull","0.99"
"Wesley","Bull","0.99"
"Wesley","Bull","4.99"
"Wesley","Bull","6.99"
"Wesley","Bull","4.99"
"Wesley","Bull","2.99"
"Wesley","Bull","7.99"
"Wesley","Bull","2.99"
"Wesley","Bull","4.99"
"Wesley","Bull","9.99"
"Wesley","Bull","2.99"
"Wesley","Bull","4.99"
"Wesley","Bull","10.99"
"Wesley","Bull","3.99"
"Wesley","Bull","0.99"
"Wesley","Bull","0.99"
"Wesley","Bull","3.99"
"Wesley","Bull","6.99"
"Wesley","Bull","0.99"
"Wesley","Bull","4.99"
"Wesley","Bull","4.99"
"Wesley","Bull","3.99"
"Wesley","Bull","6.99"
"Wesley","Bull","6.99"
"Wesley","Bull","4.99"
"Wesley","Bull","4.99"
"Wesley","Bull","0.99"
"Wesley","Bull","2.99"
"Wesley","Bull","4.99"
"Timothy","Bunn","4.99"
"Timothy","Bunn","0.99"
"Timothy","Bunn","4.99"
"Timothy","Bunn","3.99"
"Timothy","Bunn","4.99"
"Timothy","Bunn","3.99"
"Timothy","Bunn","5.99"
"Timothy","Bunn","0.99"
"Timothy","Bunn","5.99"
"Timothy","Bunn","2.99"
"Timothy","Bunn","4.99"
"Timothy","Bunn","4.99"
"Timothy","Bunn","0.99"
"Timothy","Bunn","9.99"
"Timothy","Bunn","2.99"
"Timothy","Bunn","0.99"
"Timothy","Bunn","2.99"
"Timothy","Bunn","4.99"
"Edwin","Burk","5.99"
"Edwin","Burk","2.99"
"Edwin","Burk","4.99"
"Edwin","Burk","0.99"
"Edwin","Burk","6.99"
"Edwin","Burk","2.99"
"Edwin","Burk","4.99"
"Edwin","Burk","6.99"
"Edwin","Burk","5.99"
"Edwin","Burk","4.99"
"Edwin","Burk","2.99"
"Edwin","Burk","6.99"
"Edwin","Burk","4.99"
"Edwin","Burk","4.99"
"Edwin","Burk","4.99"
"Edwin","Burk","0.99"
"Edwin","Burk","4.99"
"Edwin","Burk","6.99"
"Edwin","Burk","4.99"
"Edwin","Burk","2.99"
"Lydia","Burke","5.99"
"Lydia","Burke","0.99"
"Lydia","Burke","5.99"
"Lydia","Burke","2.99"
"Lydia","Burke","2.99"
"Lydia","Burke","2.99"
"Lydia","Burke","0.99"
"Lydia","Burke","3.99"
"Lydia","Burke","1.99"
"Lydia","Burke","2.99"
"Lydia","Burke","5.99"
"Lydia","Burke","4.99"
"Lydia","Burke","0.99"
"Lydia","Burke","0.99"
"Lydia","Burke","3.99"
"Lydia","Burke","2.99"
"Lydia","Burke","2.99"
"Lydia","Burke","0.99"
"Lydia","Burke","4.99"
"Lydia","Burke","2.99"
"Lydia","Burke","4.99"
"Lydia","Burke","2.99"
"Lydia","Burke","5.99"
"Sidney","Burleson","10.99"
"Sidney","Burleson","0.99"
"Sidney","Burleson","0.99"
"Sidney","Burleson","0.99"
"Sidney","Burleson","4.99"
"Sidney","Burleson","2.99"
"Sidney","Burleson","4.99"
"Sidney","Burleson","4.99"
"Sidney","Burleson","1.99"
"Sidney","Burleson","1.99"
"Sidney","Burleson","6.99"
"Sidney","Burleson","5.99"
"Sidney","Burleson","2.99"
"Sidney","Burleson","4.99"
"Sidney","Burleson","6.99"
"Sidney","Burleson","2.99"
"Sidney","Burleson","4.99"
"Sidney","Burleson","4.99"
"Sidney","Burleson","6.99"
"Sidney","Burleson","0.99"
"Sidney","Burleson","0.99"
"Sidney","Burleson","3.99"
"Sidney","Burleson","5.99"
"Sidney","Burleson","4.99"
"April","Burns","1.99"
"April","Burns","2.99"
"April","Burns","5.99"
"April","Burns","5.99"
"April","Burns","0.99"
"April","Burns","0.99"
"April","Burns","0.99"
"April","Burns","0.99"
"April","Burns","4.99"
"April","Burns","0.99"
"April","Burns","2.99"
"April","Burns","1.99"
"April","Burns","2.99"
"April","Burns","4.99"
"April","Burns","4.99"
"April","Burns","0.99"
"April","Burns","2.99"
"April","Burns","2.99"
"April","Burns","4.99"
"April","Burns","7.99"
"April","Burns","2.99"
"April","Burns","5.99"
"April","Burns","0.99"
"Colleen","Burton","2.99"
"Colleen","Burton","1.99"
"Colleen","Burton","6.99"
"Colleen","Burton","0.99"
"Colleen","Burton","3.99"
"Colleen","Burton","0.99"
"Colleen","Burton","4.99"
"Colleen","Burton","0.99"
"Colleen","Burton","4.99"
"Colleen","Burton","5.99"
"Colleen","Burton","2.99"
"Colleen","Burton","4.99"
"Colleen","Burton","2.99"
"Colleen","Burton","3.99"
"Colleen","Burton","7.99"
"Colleen","Burton","2.99"
"Colleen","Burton","0.99"
"Colleen","Burton","0.99"
"Colleen","Burton","4.99"
"Colleen","Burton","2.99"
"Colleen","Burton","2.99"
"Colleen","Burton","4.99"
"Leroy","Bustamante","5.99"
"Leroy","Bustamante","0.99"
"Leroy","Bustamante","8.99"
"Leroy","Bustamante","2.99"
"Leroy","Bustamante","6.99"
"Leroy","Bustamante","0.99"
"Leroy","Bustamante","0.99"
"Leroy","Bustamante","0.99"
"Leroy","Bustamante","7.99"
"Leroy","Bustamante","0.99"
"Leroy","Bustamante","1.99"
"Leroy","Bustamante","0.99"
"Leroy","Bustamante","2.99"
"Leroy","Bustamante","4.99"
"Leroy","Bustamante","2.99"
"Leroy","Bustamante","5.99"
"Leroy","Bustamante","2.99"
"Leroy","Bustamante","2.99"
"Leroy","Bustamante","3.99"
"Leroy","Bustamante","4.99"
"Leroy","Bustamante","2.99"
"Leroy","Bustamante","2.99"
"Leroy","Bustamante","0.99"
"Leroy","Bustamante","2.99"
"Leroy","Bustamante","2.99"
"Leroy","Bustamante","4.99"
"Leroy","Bustamante","4.99"
"Leroy","Bustamante","5.99"
"Leroy","Bustamante","2.99"
"Lois","Butler","4.99"
"Lois","Butler","3.99"
"Lois","Butler","0.99"
"Lois","Butler","2.99"
"Lois","Butler","0.99"
"Lois","Butler","0.99"
"Lois","Butler","4.99"
"Lois","Butler","4.99"
"Lois","Butler","0.99"
"Lois","Butler","2.99"
"Lois","Butler","1.99"
"Lois","Butler","4.99"
"Lois","Butler","1.99"
"Lois","Butler","4.99"
"Lois","Butler","0.99"
"Lois","Butler","2.99"
"Lois","Butler","4.99"
"Lois","Butler","4.99"
"Lois","Butler","4.99"
"Lois","Butler","4.99"
"Lois","Butler","1.99"
"Lois","Butler","0.99"
"Lois","Butler","4.99"
"Lois","Butler","2.99"
"Lois","Butler","2.99"
"Lois","Butler","0.99"
"Lois","Butler","0.99"
"Lois","Butler","4.99"
"Lois","Butler","0.99"
"Lois","Butler","0.99"
"Lois","Butler","2.99"
"Lois","Butler","4.99"
"Lois","Butler","4.99"
"Lois","Butler","4.99"
"Allen","Butterfield","2.99"
"Allen","Butterfield","2.99"
"Allen","Butterfield","5.99"
"Allen","Butterfield","4.99"
"Allen","Butterfield","3.99"
"Allen","Butterfield","6.99"
"Allen","Butterfield","4.99"
"Allen","Butterfield","4.99"
"Allen","Butterfield","8.99"
